city,longitude,latitude,state
Bogue,34.69933,-77.03689,NC
Boiling Spring Lakes,34.03045,-78.06721,NC
Boiling Springs,35.25429,-81.66704,NC
Bolivia,34.06767,-78.14833,NC
Bolton,34.32072,-78.40195,NC
Boone,36.21679,-81.67455,NC
Boonville,36.23264,-80.70812,NC
Brevard,35.23345,-82.73429,NC
Brices Creek,35.05599,-77.08773,NC
Broad Creek,34.72072,-76.93633,NC
Broadway,35.45793,-79.05308,NC
Brogden,35.29266,-78.03443,NC
Brunswick,34.28684,-78.70113,NC
Bryson City,35.43127,-83.44944,NC
Buies Creek,35.41322,-78.73557,NC
Bunnlevel,35.30961,-78.7803,NC
Burgaw,34.55211,-77.9261,NC
Burlington,36.09569,-79.4378,NC
Burnsville,35.11237,-80.24451,NC
Burnsville,35.91734,-82.30096,NC
Butner,36.13209,-78.75667,NC
Buxton,35.26768,-75.54237,NC
Cajahs Mountain,35.83485,-81.54148,NC
Calabash,33.89073,-78.56834,NC
Calypso,35.15378,-78.10527,NC
Camden,36.32849,-76.17188,NC
Candor,35.29514,-79.74532,NC
Canton,35.53288,-82.83736,NC
Cape Carteret,34.69155,-77.063,NC
Caroleen,35.28096,-81.79621,NC
Carolina Beach,34.03517,-77.8936,NC
Carolina Shores,33.90101,-78.58057,NC
Carrboro,35.91014,-79.07529,NC
Carthage,35.34599,-79.41697,NC
Cary,35.79154,-78.78112,NC
Castle Hayne,34.35572,-77.89999,NC
Catawba,35.70736,-81.07563,NC
Cedar Point,34.68766,-77.07245,NC
Chadbourn,34.32211,-78.82697,NC
Chapel Hill,35.9132,-79.05584,NC
Charlotte,35.22709,-80.84313,NC
Cherokee,35.47427,-83.31487,NC
Cherryville,35.37874,-81.37897,NC
China Grove,35.56931,-80.58173,NC
Chocowinity,35.51266,-77.10051,NC
Claremont,35.71458,-81.14619,NC
Clarkton,34.48739,-78.65613,NC
Clayton,35.65071,-78.45639,NC
Clemmons,36.02153,-80.382,NC
Cleveland,35.7332,-80.67701,NC
Cliffside,35.23818,-81.76982,NC
Clinton,34.99795,-78.32333,NC
Clyde,35.53344,-82.91069,NC
Coats,35.40794,-78.67196,NC
Columbia,35.91766,-76.25215,NC
Columbus,35.25317,-82.19706,NC
Concord,35.40888,-80.58158,NC
Connelly Springs,35.74291,-81.51343,NC
Conover,35.70652,-81.21869,NC
Conway,36.4371,-77.22886,NC
Cooleemee,35.81042,-80.55589,NC
Cordova,34.91293,-79.822,NC
Cornelius,35.4868,-80.86007,NC
Cove Creek,35.60649,-83.01125,NC
Cramerton,35.23875,-81.07508,NC
Creedmoor,36.12237,-78.68611,NC
Cricket,36.17152,-81.19398,NC
Cullowhee,35.31371,-83.17653,NC
Currituck,36.44988,-76.01548,NC
Dallas,35.31653,-81.17619,NC
Dana,35.32928,-82.3754,NC
Danbury,36.4093,-80.20588,NC
Davidson,35.50233,-80.83912,NC
Denton,35.63347,-80.11588,NC
Denver,35.53125,-81.0298,NC
Dobson,36.39569,-80.72257,NC
Dortches,36.01126,-77.85748,NC
Drexel,35.75791,-81.60426,NC
Dunn,35.30627,-78.6089,NC
Durham,35.99403,-78.89862,NC
East Bend,36.21653,-80.51256,NC
East Flat Rock,35.28012,-82.42206,NC
East Rockingham,34.91821,-79.76256,NC
East Spencer,35.68181,-80.43228,NC
Eastover,35.1,-78.8,NC
Eden,36.48847,-79.7667,NC
Edenton,36.05794,-76.60772,NC
Edneyville,35.39401,-82.34095,NC
Efland,36.08125,-79.16918,NC
Elizabeth City,36.2946,-76.25105,NC
Elizabethtown,34.62934,-78.60529,NC
Elkin,36.2443,-80.8484,NC
Ellenboro,35.32901,-81.75871,NC
Ellerbe,35.07126,-79.76144,NC
Elm City,35.80655,-77.86332,NC
Elon,36.10291,-79.50669,NC
Elroy,35.34266,-77.90859,NC
Emerald Isle,34.67794,-76.95078,NC
Enfield,36.18099,-77.66664,NC
Enochville,35.52986,-80.66812,NC
Erwin,35.32683,-78.67613,NC
Etowah,35.31762,-82.59429,NC
Fair Bluff,34.3135,-79.03725,NC
Fairfield Harbour,35.07655,-76.96356,NC
Fairmont,34.49683,-79.1142,NC
Fairplains,36.19847,-81.15286,NC
Fairview,35.51401,-82.39595,NC
Fairview,35.13848,-80.53757,NC
Faison,35.11628,-78.1361,NC
Fallston,35.42902,-81.50148,NC
Farmville,35.57071,-79.22002,NC
Farmville,35.59544,-77.58525,NC
Fearrington,35.80654,-79.07334,NC
Fearrington Village,35.80376,-79.09029,NC
Fayetteville,35.05266,-78.87836,NC
Five Points,35.01683,-79.36087,NC
Flat Rock,35.27123,-82.44151,NC
Flat Rock,36.51236,-80.56978,NC
Fletcher,35.43067,-82.50123,NC
Forest City,35.33401,-81.8651,NC
Forest Oaks,35.98819,-79.70614,NC
Foscoe,36.16179,-81.76566,NC
Four Oaks,35.44488,-78.42695,NC
Foxfire,35.17543,-79.57143,NC
Franklin,35.18232,-83.38154,NC
Franklin,35.72125,-80.49895,NC
Franklinton,36.10182,-78.45805,NC
Franklinville,35.74375,-79.69225,NC
Fremont,35.54544,-77.97471,NC
Fruitland,35.39651,-82.39317,NC
Fuquay-Varina,35.58432,-78.80001,NC
Gamewell,35.8693,-81.59621,NC
Garland,34.78628,-78.39417,NC
Garner,35.71126,-78.61417,NC
Garysburg,36.45099,-77.55887,NC
Gastonia,35.26208,-81.1873,NC
Gatesville,36.40349,-76.75301,NC
Gaston,36.50043,-77.64498,NC
Germanton,36.26292,-80.23088,NC
Gibson,34.75905,-79.61061,NC
Gibsonville,36.10569,-79.54225,NC
Glen Alpine,35.72902,-81.77927,NC
Glen Raven,36.11319,-79.47641,NC
Gloucester,34.72627,-76.54104,NC
Goldsboro,35.38488,-77.99277,NC
Gorman,36.03653,-78.82334,NC
Graham,36.06903,-79.40058,NC
Granite Falls,35.79652,-81.43065,NC
Granite Quarry,35.61236,-80.44673,NC
Grantsboro,35.14044,-76.84244,NC
Green Level,36.12097,-79.34419,NC
Green Level,35.78209,-78.9039,NC
Greenevers,34.82239,-77.92693,NC
Greensboro,36.07264,-79.79198,NC
Greenville,35.61266,-77.36635,NC
Grifton,35.37266,-77.43746,NC
Grover,35.17458,-81.44981,NC
Half Moon,34.826,-77.45941,NC
Halifax,36.32849,-77.58942,NC
Hamlet,34.88488,-79.69422,NC
Hampstead,34.36767,-77.71053,NC
Harkers Island,34.69516,-76.55937,NC
Harmony,35.95569,-80.77173,NC
Harrisburg,35.32395,-80.65784,NC
Hatteras,35.21934,-75.69016,NC
Havelock,34.87905,-76.90133,NC
Haw River,36.09153,-79.36419,NC
Hayesville,35.0462,-83.81795,NC
Hays,36.24985,-81.11564,NC
Hazelwood,35.46871,-83.00403,NC
Hemby Bridge,35.10371,-80.62798,NC
Henderson,36.32959,-78.39916,NC
Hendersonville,35.31873,-82.46095,NC
Hertford,36.19016,-76.46605,NC
Hickory,35.73319,-81.3412,NC
Hiddenite,35.90374,-81.09064,NC
High Point,35.95569,-80.00532,NC
High Shoals,35.40264,-81.2023,NC
Highlands,35.05287,-83.1986,NC
Hightsville,34.26961,-77.93165,NC
Hildebran,35.71402,-81.42203,NC
Hillsborough,36.07542,-79.09973,NC
Hillsdale,36.00514,-80.4395,NC
Hoffman,35.03238,-79.54754,NC
Holden Beach,33.91351,-78.30389,NC
Hollister,36.25598,-77.93582,NC
Holly Ridge,34.49544,-77.55497,NC
Holly Springs,35.65127,-78.83362,NC
Hoopers Creek,35.439,-82.46679,NC
Hope Mills,34.97044,-78.94531,NC
Horse Shoe,35.34317,-82.55651,NC
Hot Springs,35.89263,-82.83112,NC
Hudson,35.84846,-81.49593,NC
Huntersville,35.41069,-80.84285,NC
Icard,35.72735,-81.47065,NC
Indian Trail,35.07681,-80.66924,NC
Iron Station,35.44152,-81.15619,NC
Jaars,34.86376,-80.7459,NC
Jackson,36.3896,-77.42136,NC
Jacksonville,34.75405,-77.43024,NC
James City,35.08877,-77.03495,NC
Jamestown,35.9943,-79.93531,NC
Jefferson,36.4204,-81.47344,NC
Jonesville,36.2393,-80.84452,NC
Kannapolis,35.48736,-80.62173,NC
Keener,35.10711,-78.31861,NC
Kelly,34.46628,-78.32445,NC
Kenansville,34.96239,-77.96221,NC
Kenly,35.59627,-78.12416,NC
Kernersville,36.11986,-80.07365,NC
Kill Devil Hills,36.03072,-75.67601,NC
King,36.28069,-80.35922,NC
Kings Grant,34.26295,-77.8636,NC
Kings Mountain,35.24513,-81.34119,NC
Kingstown,35.35124,-81.61232,NC
Kinston,35.26266,-77.58164,NC
Kirkland,34.30017,-77.78804,NC
Kitty Hawk,36.06461,-75.70573,NC
Knightdale,35.78765,-78.48056,NC
Kure Beach,33.99684,-77.90721,NC
La Grange,35.30683,-77.78803,NC
Lake Junaluska,35.52788,-82.95958,NC
Lake Lure,35.4279,-82.20483,NC
Lake Norman of Catawba,35.5868,-80.95952,NC
Lake Park,35.08626,-80.63507,NC
Lake Waccamaw,34.31906,-78.50001,NC
Landis,35.54569,-80.6109,NC
Laurel Hill,34.80905,-79.54783,NC
Laurel Park,35.31373,-82.49345,NC
Laurinburg,34.77405,-79.46282,NC
Lawndale,35.41402,-81.56315,NC
Leland,34.25628,-78.04471,NC
Lenoir,35.91402,-81.53898,NC
Lewiston Woodville,36.12293,-77.17663,NC
Lewisville,36.09708,-80.41922,NC
Lexington,35.82403,-80.25338,NC
Liberty,35.85347,-79.57169,NC
Light Oak,35.28485,-81.47675,NC
Lilesville,34.96765,-79.9845,NC
Lillington,35.39933,-78.81585,NC
Lincolnton,35.47375,-81.25453,NC
Littleton,36.43459,-77.91193,NC
Locust,35.25987,-80.42534,NC
Long Beach,33.91045,-78.11777,NC
Longview,35.7293,-81.38342,NC
Louisburg,36.09904,-78.30111,NC
Lowell,35.26792,-81.10285,NC
Lowesville,35.41708,-81.01119,NC
Lucama,35.64544,-78.00971,NC
Lumberton,34.61834,-79.01045,NC
Madison,36.38542,-79.95949,NC
Maggie Valley,35.51816,-83.09764,NC
Magnolia,34.89656,-78.05415,NC
Maiden,35.57569,-81.21175,NC
Mamers,35.41682,-78.93335,NC
Manns Harbor,35.88572,-75.76268,NC
Manteo,35.90823,-75.67573,NC
Mar-Mac,35.33488,-78.05582,NC
Marion,35.68401,-82.00927,NC
Mars Hill,35.8265,-82.5493,NC
Marshall,35.79733,-82.68403,NC
Marshville,34.98849,-80.36701,NC
Marvin,34.99182,-80.81479,NC
Masonboro,34.17934,-77.84748,NC
Matthews,35.11681,-80.72368,NC
Maury,35.48211,-77.58608,NC
Maxton,34.73516,-79.34893,NC
Mayodan,36.41236,-79.96699,NC
Maysville,34.90488,-77.23134,NC
McAdenville,35.25931,-81.07535,NC
McLeansville,36.10736,-79.65864,NC
Mebane,36.09597,-79.26696,NC
Middlesex,35.79016,-78.20388,NC
Midland,35.22737,-80.50062,NC
Midway,35.95347,-80.2181,NC
Millers Creek,36.1893,-81.23759,NC
Millingport,35.3807,-80.30506,NC
Mills River,35.38845,-82.56679,NC
Mineral Springs,34.93793,-80.66868,NC
Mint Hill,35.17959,-80.64729,NC
Misenheimer,35.48486,-80.28839,NC
Mocksville,35.89403,-80.56145,NC
Moncure,35.62265,-79.07835,NC
Monroe,34.98543,-80.54951,NC
Montreat,35.64428,-82.3029,NC
Mooresville,35.58486,-80.81007,NC
Moravian Falls,36.0968,-81.18231,NC
Morehead City,34.72294,-76.72604,NC
Morganton,35.74541,-81.68482,NC
Morrisville,35.82348,-78.82556,NC
Mount Airy,36.4993,-80.60729,NC
Mount Gilead,35.21487,-80.00228,NC
Mount Holly,35.29819,-81.01591,NC
Mount Olive,35.19655,-78.06638,NC
Mount Pleasant,35.39931,-80.4359,NC
Mountain Home,35.36956,-82.4929,NC
Mountain View,35.68319,-81.36898,NC
Moyock,36.5246,-76.17827,NC
Mulberry,36.23958,-81.18064,NC
Murfreesboro,36.44238,-77.09858,NC
Murphy,35.08758,-84.03463,NC
Murraysville,34.29572,-77.84748,NC
Myrtle Grove,34.13462,-77.88165,NC
Nags Head,35.95739,-75.62406,NC
Nashville,35.9746,-77.96554,NC
Navassa,34.25545,-78.00749,NC
Neuse Forest,34.96377,-76.94467,NC
New Bern,35.10849,-77.04411,NC
New London,35.4432,-80.21922,NC
Newland,36.08735,-81.92734,NC
Newport,34.78655,-76.85911,NC
Newton,35.66986,-81.22147,NC
Newton Grove,35.24516,-78.35417,NC
Norlina,36.4457,-78.19833,NC
North Topsail Beach,34.49017,-77.43163,NC
North Wilkesboro,36.15847,-81.14758,NC
Northlakes,35.7818,-81.37509,NC
Norwood,35.21959,-80.11895,NC
Oak Island,33.91656,-78.16111,NC
Oak Ridge,36.17347,-79.98893,NC
Oakboro,35.2257,-80.32895,NC
Ocean Isle Beach,33.89434,-78.42667,NC
Ocracoke,35.11462,-75.98101,NC
Ogden,34.27239,-77.81859,NC
Old Fort,35.62901,-82.18067,NC
Oriental,35.031,-76.69299,NC
Ossipee,36.17208,-79.51058,NC
Oxford,36.3107,-78.59083,NC
Patterson Springs,35.23541,-81.51453,NC
Peletier,34.73016,-77.08439,NC
Pembroke,34.68016,-79.19504,NC
Pikeville,35.4971,-77.98193,NC
Pilot Mountain,36.38653,-80.4695,NC
Pine Knoll Shores,34.69738,-76.81327,NC
Pine Level,35.51322,-78.24444,NC
Pinebluff,35.10988,-79.47226,NC
Pinehurst,35.19543,-79.46948,NC
Pinetops,35.78849,-77.63775,NC
Pineville,35.0832,-80.8923,NC
Piney Green,34.716,-77.32024,NC
Pinnacle,36.32931,-80.43311,NC
Pink Hill,35.05516,-77.74637,NC
Pittsboro,35.72015,-79.17724,NC
Plain View,35.2485,-78.55529,NC
Pleasant Garden,35.96208,-79.76225,NC
Pleasant Hill,35.87347,-79.48169,NC
Pleasant Hill,36.25736,-80.88341,NC
Plymouth,35.86683,-76.74856,NC
Polkton,35.00765,-80.20089,NC
Princeton,35.46599,-78.16055,NC
Princeville,35.8896,-77.53219,NC
Prospect,34.73322,-79.22976,NC
Pumpkin Center,35.5193,-81.14119,NC
Pumpkin Center,34.79155,-77.37246,NC
Raeford,34.981,-79.2242,NC
Raleigh,35.7721,-78.63861,NC
Ramseur,35.73347,-79.65253,NC
Randleman,35.81791,-79.80309,NC
Ranlo,35.28625,-81.13035,NC
Red Cross,35.26737,-80.35562,NC
Red Oak,36.03849,-77.90637,NC
Red Springs,34.81516,-79.18309,NC
Reidsville,36.35486,-79.66447,NC
Rhodhiss,35.77402,-81.4312,NC
Rich Square,36.27404,-77.28441,NC
Richfield,35.47014,-80.25783,NC
Richlands,34.89933,-77.54663,NC
Riegelwood,34.33989,-78.22528,NC
River Bend,35.06905,-77.1469,NC
River Road,35.50683,-76.99078,NC
Roanoke Rapids,36.46154,-77.65415,NC
Robbins,35.43403,-79.58697,NC
Robbinsville,35.32287,-83.8074,NC
Robersonville,35.82516,-77.24913,NC
Rockfish,34.99266,-79.06614,NC
Rockingham,34.93932,-79.77395,NC
Rockwell,35.55125,-80.40645,NC
Rocky Point,34.43517,-77.88776,NC
Rocky Mount,35.93821,-77.79053,NC
Rolesville,35.92321,-78.4575,NC
Roper,35.87794,-76.61522,NC
Rose Hill,34.82822,-78.02304,NC
Roseboro,34.95295,-78.50862,NC
Rosman,35.14372,-82.82124,NC
Rougemont,36.21848,-78.9264,NC
Rowland,34.53655,-79.29143,NC
Roxboro,36.39375,-78.98279,NC
Royal Pines,35.47511,-82.51595,NC
Rural Hall,36.24042,-80.29338,NC
Rutherford College,35.74846,-81.52259,NC
Rutherfordton,35.36929,-81.95677,NC
Saint James,33.92934,-78.11638,NC
Saint Pauls,34.80655,-78.97114,NC
Salem,35.69874,-81.69704,NC
Salisbury,35.67097,-80.47423,NC
Saluda,35.23623,-82.34928,NC
Sanford,35.47988,-79.1803,NC
Sawmills,35.82485,-81.47454,NC
Saxapahaw,35.94736,-79.32196,NC
Scotland Neck,36.1296,-77.42025,NC
Sea Breeze,34.06323,-77.89137,NC
Seaboard,36.49015,-77.44136,NC
Seagate,34.20934,-77.84359,NC
Sedalia,36.06736,-79.62058,NC
Selma,35.53655,-78.28444,NC
Seven Lakes,35.27849,-79.56448,NC
Shallotte,33.97323,-78.38584,NC
Sharpsburg,35.8671,-77.82915,NC
Shelby,35.29235,-81.53565,NC
Sherrills Ford,35.62041,-80.98647,NC
Siler City,35.72347,-79.46224,NC
Silver City,34.996,-79.22614,NC
Silver Lake,34.14878,-77.9136,NC
Skippers Corner,34.346,-77.90249,NC
Smithfield,35.50849,-78.33945,NC
Sneads Ferry,34.55267,-77.39718,NC
Snow Hill,35.45155,-77.68109,NC
South Gastonia,35.2193,-81.20563,NC
South Henderson,36.3082,-78.40666,NC
South Rosemary,36.45154,-77.6972,NC
South Weldon,36.41598,-77.60303,NC
Southern Pines,35.17405,-79.39225,NC
Southern Shores,36.13905,-75.73157,NC
Southmont,35.66792,-80.267,NC
Southport,33.92156,-78.02027,NC
Sparta,36.50541,-81.12092,NC
Spencer,35.69236,-80.43478,NC
Spindale,35.36012,-81.92927,NC
Spiveys Corner,35.19544,-78.48723,NC
Spring Hope,35.94515,-78.11193,NC
Spring Lake,35.16794,-78.97281,NC
Spruce Pine,35.9154,-82.06456,NC
Saint Stephens,35.76458,-81.27314,NC
Stallings,35.0907,-80.68618,NC
